userid,type,powerusage
15878,4,455.0456086
15879,1,321.4708304
15880,1,334.0261564
15881,1,299.5401791
15882,1,411.0565871
15883,4,489.2911273
15884,4,453.3113362
15885,1,160.3089914
15886,1,356.1922795
15887,1,263.1885487
15888,1,307.1473707
15889,1,271.8517245
15890,1,436.8229761
15891,4,462.5273475
15892,4,573.7807077
15893,4,518.1064379
15894,1,194.6695559
15895,1,367.1078864
15896,1,216.9069819
15897,1,366.7944117
15898,1,178.1961998
15899,1,256.7570161
15900,1,278.7155315
15901,1,451.5893732
15902,1,243.9502145
15903,1,272.1902631
15904,1,223.5144375
15905,1,267.1660289
15906,1,344.1631288
15907,1,291.3695698
15908,1,239.5028144
15909,3,7692.658587
15910,1,308.7277413
15911,1,330.6517507
15912,1,322.2154632
15913,1,333.4942362
15914,1,280.4757764
15915,4,497.9060169
15916,1,204.4736987
15917,1,327.3155669
15918,1,299.9925246
15919,1,214.0359122
15920,1,387.0769667
15921,3,13139.5136
15922,1,349.4723446
15923,1,337.217578
15924,1,385.5311725
15925,1,293.1318112
15926,1,290.8420694
15927,1,311.1380949
15928,1,252.0861014
15929,1,349.6128522
15930,1,254.097286
15931,1,322.3909949
15932,4,520.8187722
15933,1,447.8742071
15934,1,263.3630714
15935,1,355.3873122
15936,1,237.376673
15937,1,227.3926155
15938,1,202.8293388
15939,4,558.3215794
15940,1,405.5484965
15941,1,295.0251848
15942,1,277.6941726
15943,1,321.7887444
15944,1,321.9529182
15945,1,365.3762049
15946,1,291.4348762
15947,1,292.8026349
15948,1,331.5792863
15949,1,216.8405001
15950,1,371.4452991
15951,1,304.6043663
15952,1,276.5573575
15953,1,358.4216781
15954,1,318.35274
15955,3,13681.34995
15956,1,304.815782
15957,1,384.9347558
15958,1,312.3946701
15959,1,421.4494122
15960,4,532.8950163
15961,1,301.7422548
15962,3,14546.48487
15963,1,211.1871259
15964,1,340.9411848
15965,1,262.5156683
15966,1,358.7022318
15967,1,273.6761598
15968,1,255.3592819
15969,1,191.1617896
15970,1,166.9163117
15971,4,503.7809768
15972,1,430.8028868
15973,4,516.045099
15974,1,212.9975607
15975,1,278.1170188
15976,4,532.9442778
15977,1,252.0117615
15978,1,253.0824224
15979,1,336.917077
15980,4,425.5821414
15981,1,200.6589047
15982,1,277.3252323
15983,4,570.8679888
15984,1,288.5436009
15985,1,217.6042907
15986,2,21669.68008
15987,1,360.4406768
15988,1,219.5913243
15989,1,365.7044468
15990,1,241.5474088
15991,1,364.8675244
15992,4,513.0243992
15993,1,371.1253571
15994,1,307.1054312
15995,1,217.9754501
15996,1,308.8886493
15997,1,390.9518669
15998,1,319.8740485
15999,4,606.4869395
16000,1,303.6431571
16001,1,326.4280922
16002,1,266.9405561
16003,1,267.5029268
16004,1,337.2363723
16005,4,526.9000743
16006,1,294.3549731
16007,1,294.0431462
16008,1,307.4542243
16009,1,338.769434
16010,1,352.9232298
16011,3,12544.15211
16012,1,393.3270314
16013,1,258.1860751
16014,1,255.5531447
16015,4,474.5581704
16016,1,332.8070343
16017,4,581.9387256
16018,1,350.0258663
16019,1,229.4443504
16020,1,336.5227427
16021,1,243.8344179
16022,1,303.308112
16023,1,323.4455436
16024,4,455.0542314
16025,3,9197.067832
16026,1,328.3194782
16027,1,289.2563402
16028,1,308.7254762
16029,1,286.9304196
16030,4,479.3437708
16031,4,430.8642714
16032,1,305.5101668
16033,1,388.5916696
16034,4,535.7272472
16035,4,521.2317871
16036,1,385.3991723
16037,1,328.7867411
16038,1,146.505403
16039,1,236.8405235
16040,4,452.3699219
16041,1,437.3814405
16042,1,389.811218
16043,4,506.1437423
16044,1,254.6997855
16045,1,326.0120646
16046,1,338.6578762
16047,1,375.9514415
16048,1,331.4853258
16049,1,253.1254473
16050,1,271.2603029
16051,1,276.0272091
16052,1,313.3752633
16053,4,485.4181903
16054,3,11852.16499
16055,1,376.1398494
16056,1,336.9258289
16057,4,484.7515391
16058,1,316.8127837
16059,4,533.4629156
16060,1,259.7777968
16061,1,297.4826708
16062,4,543.7861441
16063,1,286.7708519
16064,1,307.1266718
16065,1,284.5863
16066,1,286.3437268
16067,1,236.7403512
16068,1,281.3869725
16069,1,430.7860975
16070,1,325.9242698
16071,1,320.1586053
16072,4,495.8483141
16073,1,333.5186897
16074,1,336.6971084
16075,4,479.5893599
16076,1,127.0002958
16077,4,476.7760305
16078,1,360.3076338
16079,1,278.7614029
16080,1,204.8984346
16081,4,482.8330382
16082,1,339.9806662
16083,1,255.6534
16084,1,118.4354585
16085,4,521.5566738
16086,1,364.7103012
16087,1,354.2499151
16088,4,494.2798185
16089,1,249.6671386
16090,1,238.713937
16091,4,459.8270279
16092,1,294.1342325
16093,4,465.0121046
16094,4,472.7575711
16095,1,256.7119437
16096,4,575.5332753
16097,2,17805.15794
16098,1,385.8098591
16099,1,355.3064134
16100,1,236.4095062
16101,1,288.7122444
16102,4,511.0492812
16103,1,317.2571171
16104,1,277.1196058
16105,1,182.8411246
16106,1,255.5397504
16107,4,568.0062275
16108,1,301.8647504
16109,1,266.4110574
16110,2,23913.93831
16111,4,510.4207731
16112,1,208.7771902
16113,4,466.1636472
16114,3,12523.58313
16115,1,304.621823
16116,1,267.4513507
16117,1,266.163703
16118,1,318.7889644
16119,1,296.4598086
16120,1,300.048247
16121,1,203.898137
16122,1,333.1454306
16123,1,271.9730301
16124,1,251.9977355
16125,1,229.1795604
16126,1,397.6998802
16127,1,378.1429827
16128,1,351.4591515
16129,1,276.5830419
16130,1,359.504203
16131,1,337.5333113
16132,1,213.9017518
16133,4,565.0448928
16134,4,481.1209312
16135,4,489.9814453
16136,4,489.5153588
16137,1,200.5373856
16138,1,187.4591284
16139,1,327.6970293
16140,1,291.1916937
16141,1,309.5699325
16142,4,533.887335
16143,1,263.4053168
16144,1,322.1015017
16145,1,276.408779
16146,1,259.3626499
16147,1,400.4160435
16148,1,346.8864361
16149,1,332.3584625
16150,1,312.1451738
16151,1,263.0319725
16152,3,10960.59475
16153,1,148.309435
16154,1,345.8659703
16155,1,321.9789393
16156,1,380.5109574
16157,1,224.6747908
16158,4,564.7045361
16159,1,301.3556072
16160,1,300.704717
16161,3,11665.29952
16162,1,338.4168464
16163,1,255.3676347
16164,1,233.7458574
16165,1,228.5555015
16166,1,240.9905924
16167,4,458.7452424
16168,1,265.778069
16169,1,344.7205674
16170,1,332.4859778
16171,1,220.8177808
16172,1,200.6051683
16173,1,305.1310533
16174,1,326.1803552
16175,1,319.2439114
16176,1,246.9995927
16177,1,406.4120038
16178,4,485.108777
16179,1,304.5549698
16180,1,415.0093673
16181,1,339.8278961
16182,1,358.1669193
16183,1,268.441526
16184,1,320.7146319
16185,1,301.015603
16186,1,303.7765593
16187,1,261.0138368
16188,4,556.0735249
16189,1,289.1532956
16190,1,283.4005241
16191,1,333.4557798
16192,1,233.0850183
16193,1,246.9683357
16194,1,333.5755698
16195,1,333.4941567
16196,1,347.3104656
16197,1,306.7610274
16198,4,595.5886846
16199,1,261.5478215
16200,1,172.0867133
16201,1,273.8058533
16202,1,298.6365929
16203,1,324.338194
16204,1,159.6851661
16205,4,487.7416431
16206,4,504.9536791
16207,1,271.8765441
16208,1,344.4840689
16209,4,518.2687782
16210,1,388.034353
16211,1,271.2294015
16212,4,448.1728782
16213,1,188.9619176
16214,4,570.9756106
16215,1,351.5347888
16216,4,443.910373
16217,1,321.4788572
16218,4,498.402424
16219,1,307.1819804
16220,4,459.039441
16221,1,334.3725691
16222,1,284.3995235
16223,4,547.6802028
16224,1,310.6000277
16225,1,208.1226828
16226,1,329.8374778
16227,1,254.1077756
16228,4,558.8163634
16229,4,422.5599211
16230,4,524.8648378
16231,1,219.9154529
16232,2,28118.57191
16233,4,475.5987042
16234,4,549.048874
16235,4,542.1523484
16236,1,339.9090809
16237,1,281.2813831
16238,1,358.5237837
16239,4,451.307758
16240,1,317.018737
16241,1,350.0940389
16242,4,475.8575137
16243,1,250.0084462
16244,4,362.5457917
16245,1,211.2784567
16246,1,209.8940111
16247,1,288.7304842
16248,1,307.4242966
16249,3,13082.39844
16250,1,223.6549205
16251,4,455.5163892
16252,1,507.8168241
16253,1,289.2886654
16254,1,254.2765736
16255,1,241.016805
16256,1,401.4897192
16257,1,322.703705
16258,4,552.3321586
16259,1,317.0486839
16260,1,207.2730568
16261,1,362.9359129
16262,1,457.4155289
16263,1,220.5314697
16264,1,346.3359009
16265,1,289.453131
16266,1,365.9920789
16267,1,313.5291819
16268,1,396.2642001
16269,4,524.5446988
16270,1,148.6814785
16271,1,298.0852655
16272,1,241.2561313
16273,1,383.2326888
16274,1,361.1486154
16275,1,274.3563818
16276,4,502.061547
16277,4,533.3795306
16278,1,302.7945807
16279,1,327.2682596
16280,1,217.1035347
16281,1,251.8618274
16282,1,349.7913614
16283,1,358.3867962
16284,1,395.0853619
16285,4,478.8708273
16286,1,282.2502332
16287,1,431.005964
16288,1,301.949079
16289,3,10485.20748
16290,1,329.0495368
16291,1,334.7917474
16292,1,320.2599911
16293,1,346.1580733
16294,3,13348.17985
16295,1,334.5745171
16296,1,303.9062478
16297,1,368.2806801
16298,4,501.5136064
16299,1,256.9753971
16300,1,223.9743342
16301,1,207.2081311
16302,1,188.5262896
16303,1,315.4008942
16304,1,344.3950724
16305,1,352.4688939
16306,1,376.4390911
16307,4,470.9210703
16308,1,276.9172951
16309,1,334.7989772
16310,4,456.1348942
16311,4,600.7731017
16312,1,203.7226851
16313,1,307.9376815
16314,3,10617.25358
16315,4,518.2942727
16316,1,327.3079726
16317,1,299.6642546
16318,1,306.9486016
16319,1,363.0347412
16320,4,542.8669674
16321,1,304.5757923
16322,1,326.8655305
16323,1,327.0484058
16324,4,517.1334337
16325,2,17236.64209
16326,1,314.4596283
16327,1,314.6966996
16328,1,307.4940159
16329,1,323.0127972
16330,1,273.1428927
16331,1,360.6467022
16332,1,257.8560386
16333,1,366.9735437
16334,1,197.9699987
16335,1,348.3970566
16336,3,10882.98168
16337,1,246.6681889
16338,1,399.7409166
16339,1,246.3002866
16340,1,387.5899752
16341,4,563.0246376
16342,1,244.9314542
16343,4,575.0002702
16344,1,268.5937418
16345,1,271.7904766
16346,1,270.3590234
16347,4,451.5155491
16348,1,242.6813544
16349,1,368.7694584
16350,1,258.6332071
16351,1,376.658442
16352,1,360.1441768
16353,1,372.4029643
16354,1,248.271063
16355,1,297.0823293
16356,1,315.3933421
16357,4,625.8756042
16358,1,248.3559969
16359,1,282.9162523
16360,3,12036.24547
16361,1,198.1858816
16362,1,448.4731846
16363,1,301.6156835
16364,1,155.3992048
16365,1,287.4404573
16366,1,320.1915429
16367,1,391.7863739
16368,1,382.2903798
16369,1,305.1375388
16370,3,16719.76282
16371,1,308.7183549
16372,1,362.0616067
16373,4,460.9122312
16374,1,340.2270675
16375,1,213.3327333
16376,1,305.6305482
16377,1,326.7301655
16378,1,256.9566075
16379,1,233.796502
16380,1,298.6140117
16381,1,345.8964415
16382,1,248.2403987
16383,1,305.8673841
16384,1,254.2941251
16385,1,257.33295
16386,1,292.9268531
16387,1,320.2858971
16388,1,323.3030599
16389,1,417.1008912
16390,1,320.0636842
16391,4,454.1380919
16392,1,429.5854007
16393,1,269.6187294
16394,3,10596.94739
16395,4,520.8726382
16396,1,337.6564505
16397,1,371.5562156
16398,1,247.1355527
16399,1,289.8525934
16400,1,260.7721561
16401,1,303.112282
16402,1,353.195867
16403,1,390.227639
16404,1,301.7701985
16405,1,226.5544161
16406,1,348.7870404
16407,1,212.3741427
16408,1,241.3357073
16409,4,512.7214679
16410,1,287.4488665
16411,1,406.0340907
16412,1,272.3675433
16413,1,309.0342978
16414,2,33193.8566
16415,4,463.7014434
16416,1,217.7117664
16417,1,325.5071408
16418,1,268.870105
16419,4,478.7492879
16420,4,512.811555
16421,1,183.5943912
16422,1,256.1324951
16423,1,309.9880368
16424,4,561.9233671
16425,1,289.7168351
16426,1,317.9177156
16427,1,453.6065049
16428,1,186.1740665
16429,4,529.986317
16430,1,277.5874355
16431,4,505.2727477
16432,1,346.4418495
16433,1,325.0284538
16434,1,273.5909824
16435,4,523.9794337
16436,1,296.1413455
16437,4,468.5519999
16438,4,494.3052472
16439,1,254.033609
16440,1,509.4442295
16441,1,279.6026668
16442,1,333.6139822
16443,3,10993.64908
16444,3,15275.7007
16445,1,253.2692461
16446,1,316.5566505
16447,1,229.4792196
16448,1,235.4981988
16449,1,216.3011975
16450,1,322.3957377
16451,1,376.880648
16452,4,424.0913165
16453,1,262.0793188
16454,1,309.4393991
16455,4,511.2995776
16456,1,366.4895706
16457,1,339.4501011
16458,4,511.4324527
16459,1,333.2056733
16460,1,376.1023912
16461,1,301.8724072
16462,1,351.2405409
16463,4,483.4908571
16464,4,535.4236664
16465,4,581.2626532
16466,1,317.1662627
16467,4,561.2409177
16468,4,495.7987376
16469,3,12033.14642
16470,1,286.9404289
16471,1,265.1774557
16472,1,363.83148
16473,1,335.7621684
16474,1,332.2915172
16475,1,284.8581386
16476,1,226.6294732
16477,1,327.0986483
16478,4,445.5806613
16479,1,276.2737652
16480,1,274.7199954
16481,4,460.2954453
16482,1,325.5532818
16483,4,498.358045
16484,4,529.8963823
16485,1,306.1809374
16486,1,372.655735
16487,1,356.374655
16488,1,398.4882105
16489,1,262.3399285
16490,1,238.363112
16491,1,315.2029587
16492,1,296.3555899
16493,1,256.6377392
16494,1,309.7470755
16495,1,303.3298685
16496,1,335.5127462
16497,1,306.3106582
16498,1,316.6924995
16499,1,333.3055864
16500,1,426.9697602
16501,1,416.2436266
16502,1,355.625386
16503,1,217.4272984
16504,1,93.09787061
16505,1,368.9787372
16506,4,459.8071537
16507,4,465.3677233
16508,4,546.8990348
16509,1,378.8317128
16510,1,376.0524121
16511,1,296.5577235
16512,1,355.0368392
16513,1,192.9411165
16514,4,587.214113
16515,1,287.2722698
16516,1,304.4299013
16517,1,376.1974137
16518,1,270.7184158
16519,1,279.9516866
16520,1,230.8677253
16521,2,23947.06652
16522,1,280.7993469
16523,1,241.706743
16524,1,294.7857332
16525,1,304.8559487
16526,3,10484.83075
16527,1,292.8863723
16528,1,448.0823877
16529,1,317.8374491
16530,4,469.7233281
16531,1,229.4126513
16532,1,282.7705432
16533,1,203.6426378
16534,1,242.1585959
16535,1,287.9467143
16536,1,316.6919896
16537,1,282.4400909
16538,1,281.3757319
16539,4,556.7716205
16540,1,252.3165974
16541,1,246.1943103
16542,1,323.8873794
16543,1,305.342013
16544,3,17934.24485
16545,4,421.9016637
16546,1,377.8444435
16547,1,341.2645758
16548,1,469.1775192
16549,4,469.758203
16550,1,284.8619854
16551,1,424.9432294
16552,1,368.0942911
16553,1,231.5894388
16554,4,519.7417082
16555,1,149.8594529
16556,1,332.6213038
16557,1,212.8241316
16558,1,319.2789853
16559,1,266.5149936
16560,4,414.5853543
16561,1,348.6081856
16562,1,288.4830778
16563,1,466.5570909
16564,4,540.7222566
16565,1,429.258786
16566,1,305.3679157
16567,1,285.5576437
16568,3,12847.15194
16569,1,333.3130135
16570,1,338.4476538
16571,1,239.1970646
16572,3,10252.7804
16573,1,360.203891
16574,1,314.407206
16575,1,305.7478404
16576,1,369.6802882
16577,1,214.1754964
16578,1,392.9730733
16579,1,230.1708146
16580,1,282.579273
16581,4,563.4516263
16582,4,470.9038753
16583,1,416.220953
16584,1,322.0824796
16585,1,261.0631055
16586,1,201.6103146
16587,1,345.4485194
16588,1,329.5063278
16589,4,484.5625392
16590,1,377.2285764
16591,1,312.3786199
16592,1,326.2842363
16593,1,360.9640694
16594,1,259.3521134
16595,1,228.820874
16596,1,326.8058582
16597,1,194.3738614
16598,4,587.6148392
16599,4,573.0952881
16600,1,278.2247291
16601,3,11004.77299
16602,1,321.6533965
16603,4,523.9098468
16604,1,232.395481
16605,1,296.6218569
16606,1,339.2605413
16607,1,331.9889549
16608,1,226.0693659
16609,1,295.0518247
16610,1,268.6628448
16611,4,644.1820094
16612,1,271.6369222
16613,4,444.9548311
16614,1,383.5596188
16615,4,494.7623929
16616,1,252.6431023
16617,1,250.0732949
16618,1,253.1724551
16619,1,330.9183546
16620,1,382.8733699
16621,1,196.9225008
16622,1,230.3289551
16623,1,254.041466
16624,4,447.2536256
16625,1,365.2122704
16626,1,262.4370851
16627,4,478.7004266
16628,1,321.3972479
16629,1,444.5471386
16630,1,307.9840324
16631,4,525.2388521
16632,1,254.3335261
16633,1,443.5544421
16634,1,407.1933808
16635,1,356.4796111
16636,1,200.8412065
16637,1,326.7668755
16638,1,351.3133171
16639,1,295.3557837
16640,3,12581.47177
16641,1,353.0362555
16642,1,231.466994
16643,1,325.1987682
16644,1,254.345749
16645,1,258.0275735
16646,1,278.6865456
16647,1,383.2495085
16648,1,269.7479514
16649,1,239.4079815
16650,4,497.9579849
16651,1,261.8310777
16652,1,206.043767
16653,1,344.1193296
16654,4,517.4899749
16655,1,279.773269
16656,4,516.6218743
16657,4,484.170872
16658,1,290.42576
16659,1,235.596508
16660,1,321.5011386
16661,1,428.7020608
16662,1,248.471497
16663,1,339.414846
16664,1,157.4175217
16665,1,310.1921028
16666,1,287.5444479
16667,1,386.2938578
16668,1,236.407793
16669,1,377.2409808
16670,1,292.0182161
16671,1,238.5476123
16672,4,483.4296008
16673,4,599.213937
16674,1,373.0764907
16675,1,285.3723727
16676,4,427.3138466
16677,1,223.8596916
16678,1,299.0042873
16679,1,222.0851207
16680,1,376.4040458
16681,1,332.4519695
16682,1,286.4091557
16683,1,236.5474627
16684,4,531.2750603
16685,4,438.1710059
16686,1,245.9399787
16687,1,316.8423656
16688,1,434.0509917
16689,1,334.3265654
16690,1,351.2320793
16691,4,578.5330988
16692,4,477.7758035
16693,1,358.0006272
16694,1,325.1011764
16695,4,531.4543449
16696,1,223.1614531
16697,1,231.2459489
16698,4,445.4706365
16699,1,272.4743094
16700,1,345.9025158
16701,1,326.06114
16702,1,263.9321223
16703,1,271.8922788
16704,1,291.3751921
16705,1,215.4987432
16706,4,500.6181259
16707,1,137.6247848
16708,1,286.8077918
16709,1,304.0629191
16710,4,501.2582309
16711,1,183.2245382
16712,4,475.583564
16713,1,353.4778544
16714,1,255.1942184
16715,1,313.9037842
16716,1,196.5165165
16717,1,344.4693969
16718,1,111.2334736
16719,1,299.9898475
16720,1,142.7401324
16721,1,332.5406272
16722,1,275.3576883
16723,4,464.8987849
16724,4,650.0156834
16725,1,157.3523306
16726,1,294.8788384
16727,1,290.002112
16728,1,233.5563321
16729,1,321.2789257
16730,4,614.5260953
16731,4,508.4308054
16732,1,347.2762021
16733,4,425.5035847
16734,4,560.1432052
16735,4,531.5727307
16736,1,274.1033549
16737,4,510.7626066
16738,4,457.5212388
16739,4,518.048249
16740,1,264.6699437
16741,1,274.8843636
16742,4,519.6092745
16743,1,352.4810483
16744,1,323.2579979
16745,1,382.0277931
16746,4,541.4712445
16747,1,323.9053967
16748,1,259.7869601
16749,1,292.054208
16750,1,242.5407706
16751,1,296.0226791
16752,4,502.571462
16753,1,290.3642998
16754,4,414.6391084
16755,1,370.646558
16756,3,10543.32333
16757,1,227.7865752
16758,1,319.0138254
16759,1,266.2148253
16760,4,462.9577069
16761,1,367.164901
16762,1,359.7111744
16763,1,327.9495567
16764,2,20955.63107
16765,1,330.1516557
16766,1,352.4280985
16767,4,504.9086555
16768,1,274.228057
16769,1,425.888774
16770,4,493.8056612
16771,1,308.1056164
16772,1,290.5554833
16773,3,15186.61804
16774,4,525.2329406
16775,4,461.502313
16776,1,417.3365822
16777,1,284.8459363
16778,1,268.0943896
16779,1,275.7614727
16780,1,309.2354117
16781,1,261.4339842
16782,1,196.8357052
16783,1,371.9713482
16784,4,558.7192594
16785,4,576.2353844
16786,1,194.8126511
16787,1,303.2561311
16788,1,306.6500808
16789,2,24448.36388
16790,4,504.618339
16791,1,375.9664996
16792,1,271.7666833
16793,1,190.2978208
16794,1,247.6003982
16795,4,638.5405271
16796,1,286.7824864
16797,1,258.7068376
16798,1,307.0246956
16799,1,222.6778249
16800,1,352.0656827
16801,1,308.7854551
16802,1,375.9821566
16803,1,328.8936837
16804,1,295.5431789
16805,1,205.8715807
16806,1,240.1742748
16807,1,283.9716923
16808,3,10539.2442
16809,1,255.8240192
16810,4,559.3495001
16811,1,348.9188213
16812,1,313.9374814
16813,1,327.0665156
16814,1,341.0121213
16815,1,259.9733828
16816,1,232.4446667
16817,1,223.3996674
16818,1,200.5982942
16819,1,366.2064003
16820,4,509.7153201
16821,1,348.8728254
16822,4,523.6183868
16823,1,309.8278669
16824,1,383.8592505
16825,1,402.662832
16826,1,209.9103701
16827,4,565.2921032
16828,4,517.4071182
16829,1,329.6514576
16830,4,562.3532797
16831,1,391.1535465
16832,4,492.392799
16833,1,233.1546894
16834,1,353.604027
16835,1,271.3757922
16836,1,401.6723229
16837,1,352.1932977
16838,1,278.9744794
16839,1,347.9809572
16840,1,311.6414616
16841,1,308.1852411
16842,1,293.5215497
16843,1,328.1581344
16844,1,407.1801268
16845,1,288.9378215
16846,1,207.0075785
16847,1,187.6538536
16848,1,370.8706534
16849,1,264.8277106
16850,1,338.2820545
16851,1,325.2604
16852,1,261.740727
16853,1,206.679033
16854,1,221.4945289
16855,1,288.2445446
16856,1,329.6360539
16857,1,167.8908244
16858,1,327.1099615
16859,1,287.887124
16860,1,278.9271137
16861,1,315.2297366
16862,4,523.3323019
16863,1,304.8570282
16864,1,293.2113152
16865,1,281.5023057
16866,1,289.7955596
16867,4,524.39369
16868,1,317.2960998
16869,1,293.5031025
16870,4,593.9321376
16871,1,263.9715633
16872,1,413.2752767
16873,4,530.3990135
16874,1,357.7372187
16875,1,274.8047736
16876,1,332.4934727
16877,4,507.4663345
16878,4,437.9088162
16879,1,417.0584701
16880,1,324.62561
16881,1,219.778882
16882,1,300.1439028
16883,1,199.021831
16884,1,109.7239467
16885,1,275.6918677
16886,1,300.105973
16887,1,388.5614397
16888,3,10051.7936
16889,1,322.2572313
16890,1,145.2383318
16891,4,521.3973323
16892,4,476.9030478
16893,1,316.7927192
16894,1,324.7054734
16895,1,216.3629346
16896,1,385.4423017
16897,1,321.8900949
16898,3,12441.67505
16899,1,261.4357241
16900,1,330.5852652
16901,3,9977.972216
16902,3,12693.57908
16903,1,258.0265782
16904,1,349.7551826
16905,1,282.482163
16906,4,556.2327943
16907,1,400.50515
16908,1,324.0724233
16909,1,352.1536913
16910,1,309.8029396
16911,4,541.2648562
16912,1,295.2340065
16913,4,463.9520706
16914,4,385.8876982
16915,1,241.840937
16916,1,236.1341579
16917,3,11382.58458
16918,4,484.5563619
16919,4,546.816972
16920,1,308.8203693
16921,1,223.9506943
16922,4,530.5228741
16923,4,469.1131878
16924,2,23725.67059
16925,4,503.4663998
16926,1,248.8087842
16927,1,311.7211917
16928,1,205.6300588
16929,1,304.3198718
16930,4,483.9754957
16931,2,20250.51303
16932,1,240.5123638
16933,1,282.5059606
16934,1,285.9275251
16935,1,286.9788221
16936,1,330.1785181
16937,1,252.9712936
16938,4,546.0713659
16939,1,271.8362958
16940,1,205.5110788
16941,1,233.072972
16942,2,23570.78132
16943,1,288.1918701
16944,1,298.8520804
16945,1,268.0033305
16946,4,539.927353
16947,1,396.7119092
16948,1,456.357037
16949,1,332.0162294
16950,4,509.7737527
16951,1,269.5164734
16952,1,100.1865939
16953,2,29369.54991
16954,1,408.2297462
16955,1,260.3689779
16956,1,361.1693874
16957,1,274.7911914
16958,1,242.0909255
16959,1,349.1499139
16960,1,289.1940154
16961,1,361.7709019
16962,1,317.8461724
16963,1,250.7439196
16964,1,216.3774517
16965,1,361.4649471
16966,1,285.709115
16967,1,269.474901
16968,1,301.4919928
16969,1,405.4532299
16970,1,280.5560837
16971,1,381.5495279
16972,4,587.9737662
16973,1,319.6916205
16974,1,398.7596051
16975,1,220.6367473
16976,1,228.4183562
16977,1,280.6408876
16978,1,206.0583001
16979,4,448.1693506
16980,1,345.9494326
16981,1,279.229204
16982,1,242.5635453
16983,1,328.2413697
16984,1,345.9597338
16985,1,359.1930357
16986,1,392.4004722
16987,1,300.9758187
16988,1,288.927577
16989,1,337.4553626
16990,4,433.1134974
16991,1,238.523484
16992,1,272.5830614
16993,1,307.2973233
16994,1,275.1630621
16995,1,314.8124112
16996,1,281.0499058
16997,1,323.0116931
16998,1,447.7134351
16999,1,326.8639784
17000,4,365.8159939
17001,1,194.231537
17002,1,306.066647
17003,1,288.4520804
17004,1,231.380303
17005,1,349.4076657
17006,1,248.2732103
17007,1,332.173237
17008,1,241.9450237
17009,1,411.5227928
17010,1,316.4432509
17011,1,236.0377221
17012,4,507.60999
17013,1,314.6651407
17014,1,230.2275119
17015,4,454.4543951
17016,1,341.8485132
17017,1,312.4845882
17018,1,279.0161153
17019,1,246.3922386
17020,1,218.943949
17021,1,209.9596335
17022,3,10400.84429
17023,1,265.9332809
17024,1,389.0291849
17025,1,369.8965496
17026,4,517.2626727
17027,1,350.8600509
17028,1,247.763296
17029,1,301.5394052
17030,1,305.0817362
17031,1,441.5103797
17032,1,363.2640586
17033,1,245.3901014
17034,1,361.0633754
17035,1,239.8478509
17036,3,12098.02922
17037,4,523.3232051
17038,1,272.8311069
17039,1,287.8558635
17040,1,315.2312444
17041,4,603.1479244
17042,4,522.3858568
17043,1,273.4609545
17044,4,381.7543223
17045,4,464.1057144
17046,1,284.1989407
17047,1,368.9439826
17048,1,281.4597011
17049,1,296.5803252
17050,1,394.4452135
17051,1,291.4950674
17052,1,346.8506943
17053,1,305.6862915
17054,1,235.8209084
17055,1,218.8234828
17056,1,381.1695907
17057,1,336.0601252
17058,1,258.9486289
17059,1,341.3371313
17060,1,195.2144471
17061,1,290.8197405
17062,1,338.3671207
17063,1,255.3764478
17064,1,411.0900899
17065,1,333.2872604
17066,1,186.6856401
17067,4,505.4410808
17068,1,316.127265
17069,4,480.7656223
17070,1,229.0372417
17071,1,263.9822938
17072,4,518.7731523
17073,1,288.2717743
17074,4,503.7610148
17075,1,358.8830259
17076,1,207.5915463
17077,4,509.193121
17078,1,316.6883631
17079,1,336.4195407
17080,1,241.717761
17081,4,494.4098368
17082,1,297.1612444
17083,4,527.7667956
17084,1,344.5817076
17085,1,316.8939128
17086,4,516.9749754
17087,2,14096.37027
17088,1,261.6831691
17089,1,271.8950617
17090,3,11977.18938
17091,4,379.1259798
17092,1,371.9623079
17093,1,185.3810917
17094,4,557.4333476
17095,1,192.3340096
17096,1,328.0804518
17097,1,271.9756385
17098,1,186.0200768
17099,1,247.6745531
17100,1,371.0656204
17101,1,317.1536052
17102,1,236.1578658
17103,1,200.5244532
17104,1,241.6750036
17105,1,335.9566579
17106,4,460.0102393
17107,1,241.3785906
17108,1,232.48911
17109,1,282.2012311
17110,1,239.6083177
17111,1,283.9094604
17112,4,526.8542505
17113,4,520.6641724
17114,4,450.4539513
17115,4,568.1080789
17116,4,503.2843686
17117,1,311.7895365
17118,1,316.8089544
17119,1,330.6178816
17120,1,377.390455
17121,1,329.2459587
17122,4,558.5147119
17123,1,332.891002
17124,4,583.8756298
17125,1,279.0432102
17126,4,436.6573622
17127,1,245.8502022
17128,1,294.5936578
17129,1,303.4236952
17130,1,299.6338834
17131,4,579.934215
17132,1,284.1580369
17133,1,277.8022435
17134,1,310.1090653
17135,1,347.578132
17136,1,294.6538732
17137,3,10848.65893
17138,4,482.9292048
17139,1,327.6449393
17140,1,229.621354
17141,1,287.731983
17142,1,334.9702082
17143,1,409.9043173
17144,4,531.2224256
17145,1,375.4914103
17146,4,462.0840332
17147,4,468.9800433
17148,1,413.0729154
17149,3,11208.60543
17150,1,239.6675653
17151,1,360.7639738
17152,2,14986.47216
17153,1,280.9777126
17154,4,473.927291
17155,4,534.7773873
17156,1,288.7695515
17157,4,449.8668625
17158,1,375.8921536
17159,1,378.0684407
17160,1,296.462662
17161,1,295.3913589
